cik|parent_cik|name|ticker|rptOwnerName|rptOwnerCik|isDirector|isOfficer|isTenPercentOwner|isOther|officerTitle|security_title|transaction_date|form_type|code|equity_swap|shares|acquired_disposed_code|shares_owned_following_transaction|direct_or_indirect_ownership|form4_link|open|high|low|close|adj_close|volume|daily_return|percent_change|range|average_price|shares_value_usd
0001559720|1559720|Airbnb, Inc.|ABNB|Gebbia Joseph|0001834171|1|1|1|0|See Remarks|Stock Option|2022-03-19|4|A|0|45718|A|45718|D|https://www.sec.gov/Archives/edgar/data/1559720/000089924322011890/doc4.xml|||||||||||
0001559720|1559720|Airbnb, Inc.|ABNB|Gebbia Joseph|0001834171|1|1|1|0|See Remarks|Stock Option|2022-03-19|4|A|0|45718|A|45718|D|https://www.sec.gov/Archives/edgar/data/1559720/000089924322011890/doc4.xml|||||||||||
0001559720|1559720|Airbnb, Inc.|ABNB|SC US (TTGP), LTD.|0001607841|0|0|1|0||Class B Common Stock|2020-12-14|4|C|0|81164598|A|81277532|I|https://www.sec.gov/Archives/edgar/data/1559720/000106299320006408/form4.xml|135.0|135.3|125.16|130.0|130.0|16966100.0|-0.04|-3.7|10.14|130.23|10570065870.0
0001559720|1559720|Airbnb, Inc.|ABNB|SC US (TTGP), LTD.|0001607841|0|0|1|0||Series Seed Preferred Stock|2020-12-14|4|C|0|60549864|D|0|I|https://www.sec.gov/Archives/edgar/data/1559720/000106299320006408/form4.xml|135.0|135.3|125.16|130.0|130.0|16966100.0|-0.04|-3.7|10.14|130.23|7885408991.98
0001559720|1559720|Airbnb, Inc.|ABNB|SC US (TTGP), LTD.|0001607841|0|0|1|0||Series A Preferred Stock|2020-12-14|4|C|0|8837568|D|0|I|https://www.sec.gov/Archives/edgar/data/1559720/000106299320006408/form4.xml|135.0|135.3|125.16|130.0|130.0|16966100.0|-0.04|-3.7|10.14|130.23|1150916510.31
0001559720|1559720|Airbnb, Inc.|ABNB|SC US (TTGP), LTD.|0001607841|0|0|1|0||Series B Preferred Stock|2020-12-14|4|C|0|90564|D|0|I|https://www.sec.gov/Archives/edgar/data/1559720/000106299320006408/form4.xml|135.0|135.3|125.16|130.0|130.0|16966100.0|-0.04|-3.7|10.14|130.23|11794150.02
0001559720|1559720|Airbnb, Inc.|ABNB|SC US (TTGP), LTD.|0001607841|0|0|1|0||Series C Preferred Stock|2020-12-14|4|C|0|6098400|D|0|I|https://www.sec.gov/Archives/edgar/data/1559720/000106299320006408/form4.xml|135.0|135.3|125.16|130.0|130.0|16966100.0|-0.04|-3.7|10.14|130.23|794194652.47
0001559720|1559720|Airbnb, Inc.|ABNB|SC US (TTGP), LTD.|0001607841|0|0|1|0||Series D Preferred Stock|2020-12-14|4|C|0|3684324|D|0|I|https://www.sec.gov/Archives/edgar/data/1559720/000106299320006408/form4.xml|135.0|135.3|125.16|130.0|130.0|16966100.0|-0.04|-3.7|10.14|130.23|479809526.89
0001559720|1559720|Airbnb, Inc.|ABNB|SC US (TTGP), LTD.|0001607841|0|0|1|0||Series E Preferred Stock|2020-12-14|4|C|0|612280|D|0|I|https://www.sec.gov/Archives/edgar/data/1559720/000106299320006408/form4.xml|135.0|135.3|125.16|130.0|130.0|16966100.0|-0.04|-3.7|10.14|130.23|79737226.46
0001559720|1559720|Airbnb, Inc.|ABNB|SC US (TTGP), LTD.|0001607841|0|0|1|0||Series F Preferred Stock|2020-12-14|4|C|0|1291598|D|0|I|https://www.sec.gov/Archives/edgar/data/1559720/000106299320006408/form4.xml|135.0|135.3|125.16|130.0|130.0|16966100.0|-0.04|-3.7|10.14|130.23|168204811.88
0001559720|1559720|Airbnb, Inc.|ABNB|SC US (TTGP), LTD.|0001607841|0|0|1|0||Class B Common Stock|2020-12-14|4|C|0|81164598|A|81277532|I|https://www.sec.gov/Archives/edgar/data/1559720/000106299320006408/form4.xml|135.0|135.3|125.16|130.0|130.0|16966100.0|-0.04|-3.7|10.14|130.23|10570065870.0
0001559720|1559720|Airbnb, Inc.|ABNB|SC US (TTGP), LTD.|0001607841|0|0|1|0||Series Seed Preferred Stock|2020-12-14|4|C|0|60549864|D|0|I|https://www.sec.gov/Archives/edgar/data/1559720/000106299320006408/form4.xml|135.0|135.3|125.16|130.0|130.0|16966100.0|-0.04|-3.7|10.14|130.23|7885408991.98
0001559720|1559720|Airbnb, Inc.|ABNB|SC US (TTGP), LTD.|0001607841|0|0|1|0||Series A Preferred Stock|2020-12-14|4|C|0|8837568|D|0|I|https://www.sec.gov/Archives/edgar/data/1559720/000106299320006408/form4.xml|135.0|135.3|125.16|130.0|130.0|16966100.0|-0.04|-3.7|10.14|130.23|1150916510.31
0001559720|1559720|Airbnb, Inc.|ABNB|SC US (TTGP), LTD.|0001607841|0|0|1|0||Series B Preferred Stock|2020-12-14|4|C|0|90564|D|0|I|https://www.sec.gov/Archives/edgar/data/1559720/000106299320006408/form4.xml|135.0|135.3|125.16|130.0|130.0|16966100.0|-0.04|-3.7|10.14|130.23|11794150.02
0001559720|1559720|Airbnb, Inc.|ABNB|SC US (TTGP), LTD.|0001607841|0|0|1|0||Series C Preferred Stock|2020-12-14|4|C|0|6098400|D|0|I|https://www.sec.gov/Archives/edgar/data/1559720/000106299320006408/form4.xml|135.0|135.3|125.16|130.0|130.0|16966100.0|-0.04|-3.7|10.14|130.23|794194652.47
0001559720|1559720|Airbnb, Inc.|ABNB|SC US (TTGP), LTD.|0001607841|0|0|1|0||Series D Preferred Stock|2020-12-14|4|C|0|3684324|D|0|I|https://www.sec.gov/Archives/edgar/data/1559720/000106299320006408/form4.xml|135.0|135.3|125.16|130.0|130.0|16966100.0|-0.04|-3.7|10.14|130.23|479809526.89
0001559720|1559720|Airbnb, Inc.|ABNB|SC US (TTGP), LTD.|0001607841|0|0|1|0||Series E Preferred Stock|2020-12-14|4|C|0|612280|D|0|I|https://www.sec.gov/Archives/edgar/data/1559720/000106299320006408/form4.xml|135.0|135.3|125.16|130.0|130.0|16966100.0|-0.04|-3.7|10.14|130.23|79737226.46
0001559720|1559720|Airbnb, Inc.|ABNB|SC US (TTGP), LTD.|0001607841|0|0|1|0||Series F Preferred Stock|2020-12-14|4|C|0|1291598|D|0|I|https://www.sec.gov/Archives/edgar/data/1559720/000106299320006408/form4.xml|135.0|135.3|125.16|130.0|130.0|16966100.0|-0.04|-3.7|10.14|130.23|168204811.88
0001559720|1559720|Airbnb, Inc.|ABNB|Bernstein David C|0001288881|0|1|0|0|Chief Accounting Officer|Stock Option|2021-12-06|4|M|0|10000|D|555682|D|https://www.sec.gov/Archives/edgar/data/1559720/000089924321047330/doc4.xml|167.27|181.93|162.85|180.85|180.85|9813800.0|0.08|8.12|19.08|172.39|1723899.99
0001559720|1559720|Airbnb, Inc.|ABNB|Bernstein David C|0001288881|0|1|0|0|Chief Accounting Officer|Stock Option|2021-12-07|4|M|0|130000|D|425682|D|https://www.sec.gov/Archives/edgar/data/1559720/000089924321047330/doc4.xml|185.61|187.5|182.02|183.14|183.14|6264600.0|-0.01|-1.33|5.48|184.76|24018800.28
0001559720|1559720|Airbnb, Inc.|ABNB|Bernstein David C|0001288881|0|1|0|0|Chief Accounting Officer|Stock Option|2021-12-06|4|M|0|10000|D|555682|D|https://www.sec.gov/Archives/edgar/data/1559720/000089924321047330/doc4.xml|167.27|181.93|162.85|180.85|180.85|9813800.0|0.08|8.12|19.08|172.39|1723899.99
0001559720|1559720|Airbnb, Inc.|ABNB|Bernstein David C|0001288881|0|1|0|0|Chief Accounting Officer|Stock Option|2021-12-07|4|M|0|130000|D|425682|D|https://www.sec.gov/Archives/edgar/data/1559720/000089924321047330/doc4.xml|185.61|187.5|182.02|183.14|183.14|6264600.0|-0.01|-1.33|5.48|184.76|24018800.28
0001559720|1559720|Airbnb, Inc.|ABNB|SC US (TTGP), LTD.|0001607841|0|0|1|0||Class B Common Stock|2021-11-19|4|C|0|5952965|D|54597692|I|https://www.sec.gov/Archives/edgar/data/1559720/000106299321011526/form4.xml|196.6|199.36|190.5|196.42|196.42|8181900.0|-0.0|-0.09|8.86|194.93|1160411469.27
0001559720|1559720|Airbnb, Inc.|ABNB|SC US (TTGP), LTD.|0001607841|0|0|1|0||Class B Common Stock|2021-11-19|4|C|0|79641|D|815522|I|https://www.sec.gov/Archives/edgar/data/1559720/000106299321011526/form4.xml|196.6|199.36|190.5|196.42|196.42|8181900.0|-0.0|-0.09|8.86|194.93|15524420.15
0001559720|1559720|Airbnb, Inc.|ABNB|SC US (TTGP), LTD.|0001607841|0|0|1|0||Class B Common Stock|2021-11-19|4|C|0|5952965|D|54597692|I|https://www.sec.gov/Archives/edgar/data/1559720/000106299321011526/form4.xml|196.6|199.36|190.5|196.42|196.42|8181900.0|-0.0|-0.09|8.86|194.93|1160411469.27
0001559720|1559720|Airbnb, Inc.|ABNB|SC US (TTGP), LTD.|0001607841|0|0|1|0||Class B Common Stock|2021-11-19|4|C|0|79641|D|815522|I|https://www.sec.gov/Archives/edgar/data/1559720/000106299321011526/form4.xml|196.6|199.36|190.5|196.42|196.42|8181900.0|-0.0|-0.09|8.86|194.93|15524420.15
0001559720|1559720|Airbnb, Inc.|ABNB|Johnson Belinda J.|0001694150|1|0|0|0||Class B Common Stock|2021-11-19|4|C|0|172000|D|476554|I|https://www.sec.gov/Archives/edgar/data/1559720/000089924321045821/doc4.xml|196.6|199.36|190.5|196.42|196.42|8181900.0|-0.0|-0.09|8.86|194.93|33527960.05
0001559720|1559720|Airbnb, Inc.|ABNB|Johnson Belinda J.|0001694150|1|0|0|0||Class B Common Stock|2021-11-19|4|C|0|172000|D|476554|I|https://www.sec.gov/Archives/edgar/data/1559720/000089924321045821/doc4.xml|196.6|199.36|190.5|196.42|196.42|8181900.0|-0.0|-0.09|8.86|194.93|33527960.05
0001559720|1559720|Airbnb, Inc.|ABNB|SC US (TTGP), LTD.|0001607841|0|0|1|0||Class B Common Stock|2022-08-05|4|C|0|2975439|D|8371160|I|https://www.sec.gov/Archives/edgar/data/1559720/000106299322017593/form4.xml|115.52|118.87|114.82|117.11|117.11|6495000.0|0.01|1.38|4.05|116.85|347665173.59
0001559720|1559720|Airbnb, Inc.|ABNB|SC US (TTGP), LTD.|0001607841|0|0|1|0||Class B Common Stock|2022-08-05|4|J|0|8371160|D|0|I|https://www.sec.gov/Archives/edgar/data/1559720/000106299322017593/form4.xml|115.52|118.87|114.82|117.11|117.11|6495000.0|0.01|1.38|4.05|116.85|978128200.42
0001559720|1559720|Airbnb, Inc.|ABNB|SC US (TTGP), LTD.|0001607841|0|0|1|0||Class B Common Stock|2022-08-05|4|C|0|91889|D|0|I|https://www.sec.gov/Archives/edgar/data/1559720/000106299322017593/form4.xml|115.52|118.87|114.82|117.11|117.11|6495000.0|0.01|1.38|4.05|116.85|10736770.32
0001559720|1559720|Airbnb, Inc.|ABNB|SC US (TTGP), LTD.|0001607841|0|0|1|0||Class B Common Stock|2022-08-05|4|J|0|8038703|A|38595826|I|https://www.sec.gov/Archives/edgar/data/1559720/000106299322017593/form4.xml|115.52|118.87|114.82|117.11|117.11|6495000.0|0.01|1.38|4.05|116.85|939282261.85
0001559720|1559720|Airbnb, Inc.|ABNB|SC US (TTGP), LTD.|0001607841|0|0|1|0||Class B Common Stock|2022-08-05|4|J|0|1526135|A|7565967|I|https://www.sec.gov/Archives/edgar/data/1559720/000106299322017593/form4.xml|115.52|118.87|114.82|117.11|117.11|6495000.0|0.01|1.38|4.05|116.85|178321245.94
0001559720|1559720|Airbnb, Inc.|ABNB|SC US (TTGP), LTD.|0001607841|0|0|1|0||Class B Common Stock|2022-08-05|4|C|0|2975439|D|8371160|I|https://www.sec.gov/Archives/edgar/data/1559720/000106299322017593/form4.xml|115.52|118.87|114.82|117.11|117.11|6495000.0|0.01|1.38|4.05|116.85|347665173.59
0001559720|1559720|Airbnb, Inc.|ABNB|SC US (TTGP), LTD.|0001607841|0|0|1|0||Class B Common Stock|2022-08-05|4|J|0|8371160|D|0|I|https://www.sec.gov/Archives/edgar/data/1559720/000106299322017593/form4.xml|115.52|118.87|114.82|117.11|117.11|6495000.0|0.01|1.38|4.05|116.85|978128200.42
0001559720|1559720|Airbnb, Inc.|ABNB|SC US (TTGP), LTD.|0001607841|0|0|1|0||Class B Common Stock|2022-08-05|4|C|0|91889|D|0|I|https://www.sec.gov/Archives/edgar/data/1559720/000106299322017593/form4.xml|115.52|118.87|114.82|117.11|117.11|6495000.0|0.01|1.38|4.05|116.85|10736770.32
0001559720|1559720|Airbnb, Inc.|ABNB|SC US (TTGP), LTD.|0001607841|0|0|1|0||Class B Common Stock|2022-08-05|4|J|0|8038703|A|38595826|I|https://www.sec.gov/Archives/edgar/data/1559720/000106299322017593/form4.xml|115.52|118.87|114.82|117.11|117.11|6495000.0|0.01|1.38|4.05|116.85|939282261.85
