cik|parent_cik|name|ticker|rptOwnerName|rptOwnerCik|isDirector|isOfficer|isTenPercentOwner|isOther|officerTitle|security_title|transaction_date|form_type|code|equity_swap|shares|acquired_disposed_code|shares_owned_following_transaction|direct_or_indirect_ownership|form4_link|open|high|low|close|adj_close|volume|daily_return|percent_change|range|average_price|shares_value_usd
0000002488|2488|ADVANCED MICRO DEVICES INC|AMD|WOLIN HARRY A|0001273666|0|1|0|0|SVP, GC & Secretary|Stock Option Grant|2013-07-22|4|A|0|195359|A|195359|D|https://www.sec.gov/Archives/edgar/data/2488/000127366613000003/edgar.xml|4.01|4.01|3.89|3.9|3.9|50010900.0|-0.03|-2.74|0.12|3.95|771668.08
0000002488|2488|ADVANCED MICRO DEVICES INC|AMD|WOLIN HARRY A|0001273666|0|1|0|0|SVP, GC & Secretary|RSU Award|2013-07-22|4|A|0|81250|A|81250|D|https://www.sec.gov/Archives/edgar/data/2488/000127366613000003/edgar.xml|4.01|4.01|3.89|3.9|3.9|50010900.0|-0.03|-2.74|0.12|3.95|320937.51
0000002488|2488|ADVANCED MICRO DEVICES INC|AMD|WOLIN HARRY A|0001273666|0|1|0|0|SVP, GC & Secretary|PRSU Award|2013-07-22|4|A|0|162500|A|162500|D|https://www.sec.gov/Archives/edgar/data/2488/000127366613000003/edgar.xml|4.01|4.01|3.89|3.9|3.9|50010900.0|-0.03|-2.74|0.12|3.95|641875.03
0000002488|2488|ADVANCED MICRO DEVICES INC|AMD|WOLIN HARRY A|0001273666|0|1|0|0|SVP, GC & Secretary|Stock Option Grant|2013-07-22|4|A|0|195359|A|195359|D|https://www.sec.gov/Archives/edgar/data/2488/000127366613000003/edgar.xml|4.01|4.01|3.89|3.9|3.9|50010900.0|-0.03|-2.74|0.12|3.95|771668.08
0000002488|2488|ADVANCED MICRO DEVICES INC|AMD|WOLIN HARRY A|0001273666|0|1|0|0|SVP, GC & Secretary|RSU Award|2013-07-22|4|A|0|81250|A|81250|D|https://www.sec.gov/Archives/edgar/data/2488/000127366613000003/edgar.xml|4.01|4.01|3.89|3.9|3.9|50010900.0|-0.03|-2.74|0.12|3.95|320937.51
0000002488|2488|ADVANCED MICRO DEVICES INC|AMD|WOLIN HARRY A|0001273666|0|1|0|0|SVP, GC & Secretary|PRSU Award|2013-07-22|4|A|0|162500|A|162500|D|https://www.sec.gov/Archives/edgar/data/2488/000127366613000003/edgar.xml|4.01|4.01|3.89|3.9|3.9|50010900.0|-0.03|-2.74|0.12|3.95|641875.03
0000002488|2488|ADVANCED MICRO DEVICES INC|AMD|DURCAN DERMOT MARK|0001202358|1|0|0|0||RSU Award|2022-05-18|4|A|0|2197|A|2197|D|https://www.sec.gov/Archives/edgar/data/2488/000000248822000101/wf-form4_165307986613716.xml|100.0|104.22|95.71|96.28|96.28|142603200.0|-0.04|-3.72|8.51|99.97|219623.11
0000002488|2488|ADVANCED MICRO DEVICES INC|AMD|DURCAN DERMOT MARK|0001202358|1|0|0|0||RSU Award|2022-05-18|4|A|0|2197|A|2197|D|https://www.sec.gov/Archives/edgar/data/2488/000000248822000101/wf-form4_165307986613716.xml|100.0|104.22|95.71|96.28|96.28|142603200.0|-0.04|-3.72|8.51|99.97|219623.11
0000002488|2488|ADVANCED MICRO DEVICES INC|AMD|GRASBY PAUL DARREN|0001768248|0|1|0|0|EVP & CSO|Stock Option Grant|2021-09-01|4|M|0|14143|D|28291|D|https://www.sec.gov/Archives/edgar/data/2488/000000248821000164/wf-form4_163070038318533.xml|111.3|111.85|109.85|109.99|109.99|38579600.0|-0.01|-1.18|2.0|110.85|1567751.53
0000002488|2488|ADVANCED MICRO DEVICES INC|AMD|GRASBY PAUL DARREN|0001768248|0|1|0|0|EVP & CSO|Stock Option Grant|2021-09-01|4|M|0|14143|D|28291|D|https://www.sec.gov/Archives/edgar/data/2488/000000248821000164/wf-form4_163070038318533.xml|111.3|111.85|109.85|109.99|109.99|38579600.0|-0.01|-1.18|2.0|110.85|1567751.53
