cik|parent_cik|name|ticker|rptOwnerName|rptOwnerCik|isDirector|isOfficer|isTenPercentOwner|isOther|officerTitle|security_title|transaction_date|form_type|code|equity_swap|shares|acquired_disposed_code|shares_owned_following_transaction|direct_or_indirect_ownership|form4_link|open|high|low|close|adj_close|volume|daily_return|percent_change|range|average_price|shares_value_usd
0001018724|1018724|AMAZON COM INC|AMZN|Clark David H|0001837650||1|||CEO Worldwide Consumer|"Restricted Stock Unit
Award"|2022-04-05|4|A|0|4989|A|4989|D|https://www.sec.gov/Archives/edgar/data/1018724/000112760222011737/form4.xml|167.74|168.11|163.27|164.05|164.05|53728000.0|-0.02|-2.2|4.84|165.69|826618.71
0001018724|1018724|AMAZON COM INC|AMZN|Clark David H|0001837650||1|||CEO Worldwide Consumer|"Restricted Stock Unit
Award"|2022-04-05|4|A|0|4989|A|4989|D|https://www.sec.gov/Archives/edgar/data/1018724/000112760222011737/form4.xml|167.74|168.11|163.27|164.05|164.05|53728000.0|-0.02|-2.2|4.84|165.69|826618.71
0001018724|1018724|AMAZON COM INC|AMZN|Reynolds Shelley|0001397333|0|1|0|0|Vice President|Restricted Stock Unit Award|2015-05-15|4|M|0|162|D|2607|D|https://www.sec.gov/Archives/edgar/data/1018724/000101872415000056/wf-form4_143207421532701.xml|21.4|21.52|21.22|21.3|21.3|84806000.0|-0.0|-0.47|0.31|21.37|3461.54
0001018724|1018724|AMAZON COM INC|AMZN|Reynolds Shelley|0001397333|0|1|0|0|Vice President|Restricted Stock Unit Award|2015-05-15|4|M|0|541|D|1626|D|https://www.sec.gov/Archives/edgar/data/1018724/000101872415000056/wf-form4_143207421532701.xml|21.4|21.52|21.22|21.3|21.3|84806000.0|-0.0|-0.47|0.31|21.37|11559.82
0001018724|1018724|AMAZON COM INC|AMZN|Reynolds Shelley|0001397333|0|1|0|0|Vice President|Restricted Stock Unit Award|2015-05-15|4|M|0|15|D|5556|D|https://www.sec.gov/Archives/edgar/data/1018724/000101872415000056/wf-form4_143207421532701.xml|21.4|21.52|21.22|21.3|21.3|84806000.0|-0.0|-0.47|0.31|21.37|320.51
0001018724|1018724|AMAZON COM INC|AMZN|Reynolds Shelley|0001397333|0|1|0|0|Vice President|Restricted Stock Unit Award|2015-05-15|4|M|0|162|D|2607|D|https://www.sec.gov/Archives/edgar/data/1018724/000101872415000056/wf-form4_143207421532701.xml|21.4|21.52|21.22|21.3|21.3|84806000.0|-0.0|-0.47|0.31|21.37|3461.54
0001018724|1018724|AMAZON COM INC|AMZN|Reynolds Shelley|0001397333|0|1|0|0|Vice President|Restricted Stock Unit Award|2015-05-15|4|M|0|541|D|1626|D|https://www.sec.gov/Archives/edgar/data/1018724/000101872415000056/wf-form4_143207421532701.xml|21.4|21.52|21.22|21.3|21.3|84806000.0|-0.0|-0.47|0.31|21.37|11559.82
0001018724|1018724|AMAZON COM INC|AMZN|Reynolds Shelley|0001397333|0|1|0|0|Vice President|Restricted Stock Unit Award|2015-05-15|4|M|0|15|D|5556|D|https://www.sec.gov/Archives/edgar/data/1018724/000101872415000056/wf-form4_143207421532701.xml|21.4|21.52|21.22|21.3|21.3|84806000.0|-0.0|-0.47|0.31|21.37|320.51
0001018724|1018724|AMAZON COM INC|AMZN|Huttenlocher Daniel P|0001630567|1|0|0|0||Restricted Stock Unit Award|2018-11-15|4|M|0|377|D|377|D|https://www.sec.gov/Archives/edgar/data/1018724/000101872418000187/wf-form4_154266562898148.xml|79.05|81.24|77.33|80.97|80.97|168546000.0|0.02|2.43|3.92|79.28|29889.78
0001018724|1018724|AMAZON COM INC|AMZN|Huttenlocher Daniel P|0001630567|1|0|0|0||Restricted Stock Unit Award|2018-11-15|4|M|0|377|D|377|D|https://www.sec.gov/Archives/edgar/data/1018724/000101872418000187/wf-form4_154266562898148.xml|79.05|81.24|77.33|80.97|80.97|168546000.0|0.02|2.43|3.92|79.28|29889.78
0001018724|1018724|AMAZON COM INC|AMZN|PIACENTINI DIEGO|0001184755|0|1|0|0|Senior Vice President|Restricted Stock Unit Award|2016-02-15|4|M|0|1266|D|38791|D|https://www.sec.gov/Archives/edgar/data/1018724/000101872416000200/wf-form4_145576107380158.xml|||||||||||
0001018724|1018724|AMAZON COM INC|AMZN|PIACENTINI DIEGO|0001184755|0|1|0|0|Senior Vice President|Restricted Stock Unit Award|2016-02-15|4|M|0|5750|D|0|D|https://www.sec.gov/Archives/edgar/data/1018724/000101872416000200/wf-form4_145576107380158.xml|||||||||||
0001018724|1018724|AMAZON COM INC|AMZN|PIACENTINI DIEGO|0001184755|0|1|0|0|Senior Vice President|Restricted Stock Unit Award|2016-02-15|4|M|0|1266|D|38791|D|https://www.sec.gov/Archives/edgar/data/1018724/000101872416000200/wf-form4_145576107380158.xml|||||||||||
0001018724|1018724|AMAZON COM INC|AMZN|PIACENTINI DIEGO|0001184755|0|1|0|0|Senior Vice President|Restricted Stock Unit Award|2016-02-15|4|M|0|5750|D|0|D|https://www.sec.gov/Archives/edgar/data/1018724/000101872416000200/wf-form4_145576107380158.xml|||||||||||
0001018724|1018724|AMAZON COM INC|AMZN|Reynolds Shelley|0001397333|0|1|0|0|Vice President|Restricted Stock Unit Award|2018-02-15|4|M|0|544|D|2950|D|https://www.sec.gov/Archives/edgar/data/1018724/000101872418000026/wf-form4_151916783356669.xml|73.34|73.45|71.84|73.09|73.09|113054000.0|-0.0|-0.35|1.6|72.64|39518.61
0001018724|1018724|AMAZON COM INC|AMZN|Reynolds Shelley|0001397333|0|1|0|0|Vice President|Restricted Stock Unit Award|2018-02-15|4|M|0|544|D|2950|D|https://www.sec.gov/Archives/edgar/data/1018724/000101872418000026/wf-form4_151916783356669.xml|73.34|73.45|71.84|73.09|73.09|113054000.0|-0.0|-0.35|1.6|72.64|39518.61
